Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE,Age_interval
"[7.57, inf)",280,0.2550091074681239,241,39,0.1392857142857143,-0.2308350575226954,0.014845564809393818,0.0018774659202451,water_per_diff_前3天,0.0014061864091133,16 - 18日龄
,1098,1.0,973,125,0.11384335154826958,,0.1427044277700504,0.0167842779209901,water_per_diff_前3天,0.0013358653782414775,16 - 18日龄
"[-inf, -12.19)",278,0.2593283582089552,243,35,0.12589928057553956,-0.1147275580101952,0.003567542010946881,0.0004561423623829,water_per_diff_前5天,0.001364923414555,16 - 18日龄
"[-12.19, -3.03)",409,0.38152985074626866,372,37,0.09046454767726161,0.25553500176759203,0.022563806799737154,0.0025862999442941,water_per_diff_前5天,0.0012373230549307,16 - 18日龄
"[-3.03, -1.01)",76,0.0708955223880597,73,3,0.039473684210526314,1.1394062126189515,0.059536186571357806,0.0066678210184898,water_per_diff_前5天,0.001195687307804,16 - 18日龄
"[-1.01, 7.75)",239,0.22294776119402984,203,36,0.1506276150627615,-0.32275389927565257,0.02627144336295519,0.0031929093586735,water_per_diff_前5天,0.0014575737189443,16 - 18日龄
"[7.75, inf)",70,0.06529850746268656,59,11,0.15714285714285714,-0.37279876875398105,0.010460238101707906,0.0012649993518869,water_per_diff_前5天,0.0015278077125282,16 - 18日龄
,1072,1.0,950,122,0.11380597014925373,,0.12239921684670493,0.014168172035727199,water_per_diff_前5天,0.0013355342656816342,16 - 18日龄
"[-inf, 2.95)",884,0.859086491739553,780,104,0.11764705882352941,-0.038563034734310477,0.0012967102322940642,0.0001739606675974,water_per_diff_前7天,0.0013457825280564,16 - 18日龄
"[2.95, 5.15)",59,0.057337220602526724,58,1,0.01694915254237288,2.006976955269844,0.11048304314041708,0.0108032694150173,water_per_diff_前7天,0.0012118420830817,16 - 18日龄
"[5.15, inf)",86,0.08357628765792031,74,12,0.13953488372093023,-0.23430761186040575,0.005019748094850122,0.0005873060891672,water_per_diff_前7天,0.0013863816136284,16 - 18日龄
,1029,1.0,912,117,0.11370262390670553,,0.11679950146756127,0.011564536171781901,water_per_diff_前7天,0.001341495876069699,16 - 18日龄
"[-inf, -8.21)",61,0.054708520179372194,53,8,0.13114754098360656,-0.16064523941699066,0.0015017761630601073,0.0001978465992324,water_per_shift_diff_前1天,0.0012160532157381,16 - 18日龄
"[-8.21, -1.63)",267,0.23946188340807176,240,27,0.10112359550561797,0.1333064460483856,0.004041392144856853,0.0004611280723443,water_per_shift_diff_前1天,0.0013103864504275,16 - 18日龄
"[-1.63, -0.71)",61,0.054708520179372194,60,1,0.01639344262295082,2.0428489509328243,0.10797422808016266,0.0113713682741263,water_per_shift_diff_前1天,0.0011470609280712,16 - 18日龄
"[-0.71, 0.27)",68,0.06098654708520179,64,4,0.058823529411764705,0.7210931109505047,0.023998890874185563,0.0028639524835955,water_per_shift_diff_前1天,0.0012208127346937,16 - 18日龄
"[0.27, 6.52)",457,0.4098654708520179,400,57,0.12472647702407003,-0.10308233201584473,0.004531560963047908,0.00061858942235,water_per_shift_diff_前1天,0.0013610164505442,16 - 18日龄
"[6.52, inf)",201,0.18026905829596412,171,30,0.14925373134328357,-0.3110294364487721,0.019639502574066926,0.0025016952286066,water_per_shift_diff_前1天,0.0014501421838741002,16 - 18日龄
,1115,1.0,988,127,0.11390134529147983,,0.16168735079938001,0.0180145800802551,water_per_shift_diff_前1天,0.0013367726527830268,16 - 18日龄
"[-inf, -5.76)",72,0.06557377049180328,70,2,0.027777777777777776,1.5032777166057096,0.0840970325491079,0.0093164202584781,water_per_shift_diff_前2天,0.0010460735267277,16 - 18日龄
"[-5.76, 8.45)",718,0.6539162112932605,639,79,0.11002785515320335,0.03838625702680951,0.0009493595982457815,0.0016676582767834185,water_per_shift_diff_前2天,0.001356769512162474,16 - 18日龄
"[8.45, 9.70)",57,0.05191256830601093,44,13,0.22807017543859648,-0.8328300684269796,0.04895294683810464,0.0058602816608045,water_per_shift_diff_前2天,0.0015089326780748,16 - 18日龄
"[9.70, 14.47)",183,0.16666666666666666,156,27,0.14754098360655737,-0.29805120363849597,0.0165928443974204,0.0020767087095527,water_per_shift_diff_前2天,0.0013847880609048,16 - 18日龄
"[14.47, inf)",68,0.061930783242258654,64,4,0.058823529411764705,0.7205183773560773,0.024336193168992933,0.0028639524835955,water_per_shift_diff_前2天,0.0011452500567093,16 - 18日龄
,1098,1.0,973,125,0.11384335154826958,,0.17492837655187166,0.02178502138921422,water_per_shift_diff_前2天,0.001335865378241462,16 - 18日龄
"[-inf, 2.22)",438,0.40368663594470044,378,60,0.136986301369863,-0.20714320996776867,0.018752819216645036,0.0027128865821218,water_per_shift_diff_前3天,0.0013750071613774027,16 - 18日龄
"[2.22, 4.37)",127,0.11705069124423963,116,11,0.08661417322834646,0.3080020749427384,0.009855425394889913,0.0011149944833249,water_per_shift_diff_前3天,0.0013296935276353,16 - 18日龄
"[4.37, 7.22)",137,0.12626728110599078,129,8,0.058394160583941604,0.7326780193165805,0.051081610087628404,0.006585198710328701,water_per_shift_diff_前3天,0.0012408054119585963,16 - 18日龄
"[7.22, inf)",383,0.3529953917050691,338,45,0.1174934725848564,-0.0313094376525567,0.00035023564491673786,7.008874413276913e-05,water_per_shift_diff_前3天,0.0013283559052419,16 - 18日龄
,1085,1.0,961,124,0.11428571428571428,,0.08004009034408009,0.01048316851990817,water_per_shift_diff_前3天,0.0013362902007732359,16 - 18日龄
