,DOCdate_month,ID_NUM,日龄,鸡舍温度-平均_mean,鸡舍温度-最低_min,鸡舍温度-最高_max,eef_high_flg,eef
23540,2,G31_65_H4,12,28.47083333,27.5,29.4,0,392.4262283
23541,2,G31_65_H4,13,28.52916667,27.3,29.2,0,392.4262283
23542,2,G31_65_H4,14,28.4125,27.6,29.5,0,392.4262283
23543,2,G31_65_H4,15,27.72083333,26.6,29,0,392.4262283
23544,2,G31_65_H4,16,27.425,26.5,28.3,0,392.4262283
23545,2,G31_65_H4,17,27.04583333,26.4,28.3,0,392.4262283
23546,2,G31_65_H4,18,27.27916667,26.4,28.5,0,392.4262283
23547,2,G31_65_H4,19,27.15416667,26.3,28.3,0,392.4262283
23548,2,G31_65_H4,20,26.96666667,26.3,28.5,0,392.4262283
23549,2,G31_65_H4,21,27.57916667,26,28.6,0,392.4262283
23550,2,G31_65_H4,22,27.2625,26,28.7,0,392.4262283
23551,2,G31_65_H4,23,27.40416667,26,29.1,0,392.4262283
23552,2,G31_65_H4,24,27.575,25.5,29,0,392.4262283
23553,2,G31_65_H4,25,27.35,26.5,28.6,0,392.4262283
23554,2,G31_65_H4,26,26.64583333,25.6,28.5,0,392.4262283
23555,2,G31_65_H4,27,26.45,25,27.9,0,392.4262283
23556,2,G31_65_H4,28,25.775,24.4,27.8,0,392.4262283
23557,2,G31_65_H4,29,24.79583333,23.3,27.2,0,392.4262283
23558,2,G31_65_H4,30,24.8875,23.1,26.6,0,392.4262283
23559,2,G31_65_H4,31,24.37083333,22.8,26.7,0,392.4262283
23560,2,G31_65_H4,32,24.23333333,22.3,26.2,0,392.4262283
23561,2,G31_65_H4,33,25.17083333,22.7,28,0,392.4262283
23562,2,G31_65_H4,34,25.675,22.9,28.9,0,392.4262283
23563,2,G31_65_H5,-1,32.0375,10.5,33.1,0,371.9646701
23564,2,G31_65_H5,0,33.84583333,31.5,35.5,0,371.9646701
23565,2,G31_65_H5,1,34.1125,33,35.4,0,371.9646701
23566,2,G31_65_H5,2,33.7375,32,34.7,0,371.9646701
23567,2,G31_65_H5,3,32.57916667,31.2,33.9,0,371.9646701
23568,2,G31_65_H5,4,31.68333333,30.6,33,0,371.9646701
23569,2,G31_65_H5,5,31.10833333,29.9,32.3,0,371.9646701
23570,2,G31_65_H5,6,30.67083333,29,31.7,0,371.9646701
23571,2,G31_65_H5,7,30.02916667,29,31.3,0,371.9646701
23572,2,G31_65_H5,8,29.75833333,28.2,30.9,0,371.9646701
23573,2,G31_65_H5,9,29.55416667,28.1,30.7,0,371.9646701
23574,2,G31_65_H5,10,28.8625,27.8,30.6,0,371.9646701
23575,2,G31_65_H5,11,28.86666667,27.4,30,0,371.9646701
23576,2,G31_65_H5,12,28.36666667,26.9,29.7,0,371.9646701
23577,2,G31_65_H5,13,28.0875,26.6,29.3,0,371.9646701
23578,2,G31_65_H5,14,28.39583333,27.3,29.5,0,371.9646701
23579,2,G31_65_H5,15,27.45833333,26,28.8,0,371.9646701
23580,2,G31_65_H5,16,26.725,25.9,28.4,0,371.9646701
23581,2,G31_65_H5,17,26.93333333,25.5,28,0,371.9646701
23582,2,G31_65_H5,18,26.2125,25.4,27.6,0,371.9646701
23583,2,G31_65_H5,19,26.55,24.9,27.9,0,371.9646701
23584,2,G31_65_H5,20,25.8375,24.6,27.7,0,371.9646701
23585,2,G31_65_H5,21,26.1125,24.5,27.9,0,371.9646701
23586,2,G31_65_H5,22,25.9375,24.5,27.8,0,371.9646701
23587,2,G31_65_H5,23,26.07083333,24.5,27.9,0,371.9646701
23588,2,G31_65_H5,24,26.47083333,24.3,28.2,0,371.9646701
23589,2,G31_65_H5,25,26.12916667,25.2,27.8,0,371.9646701
23590,2,G31_65_H5,26,25.625,23.8,27.5,0,371.9646701
23591,2,G31_65_H5,27,24.875,23.6,26.4,0,371.9646701
23592,2,G31_65_H5,28,24.30833333,23,26,0,371.9646701
23593,2,G31_65_H5,29,23.87916667,22,25.9,0,371.9646701
23594,2,G31_65_H5,30,23.5875,21.8,25.5,0,371.9646701
23595,2,G31_65_H5,31,23.64166667,21.9,25.4,0,371.9646701
23596,2,G31_65_H5,32,23.475,21.4,25.5,0,371.9646701
23597,2,G31_65_H5,33,24.42083333,21.8,26.6,0,371.9646701
23598,2,G31_65_H5,34,24.67916667,21.9,28,0,371.9646701
23599,2,G31_65_H6,-1,31.7625,17,33,0,384.5656217
23600,2,G31_65_H6,0,34.80833333,31.9,35.5,0,384.5656217
23601,2,G31_65_H6,1,34.55,33.7,35.5,0,384.5656217
23602,2,G31_65_H6,2,33.92083333,33.1,34.9,0,384.5656217
23603,2,G31_65_H6,3,33.04583333,32.1,34.1,0,384.5656217
23604,2,G31_65_H6,4,32.40833333,31.3,33.5,0,384.5656217
23605,2,G31_65_H6,5,31.6,30.6,32.7,0,384.5656217
23606,2,G31_65_H6,6,30.86666667,29.8,32.2,0,384.5656217
23607,2,G31_65_H6,7,30.46666667,29.4,31.4,0,384.5656217
23608,2,G31_65_H6,8,30.17916667,29,31.1,0,384.5656217
23609,2,G31_65_H6,9,30.00833333,28.8,31,0,384.5656217
23610,2,G31_65_H6,10,29.12916667,28.2,30.3,0,384.5656217
23611,2,G31_65_H6,11,28.80833333,27.8,29.9,0,384.5656217
23612,2,G31_65_H6,12,28.53333333,27.7,29.4,0,384.5656217
23613,2,G31_65_H6,13,28.72916667,28,29.6,0,384.5656217
23614,2,G31_65_H6,14,27.875,26.8,29.4,0,384.5656217
23615,2,G31_65_H6,15,27.62916667,26.5,28.5,0,384.5656217
23616,2,G31_65_H6,16,27.21666667,26.6,28.5,0,384.5656217
23617,2,G31_65_H6,17,27.30833333,26.6,28.6,0,384.5656217
23618,2,G31_65_H6,18,27.35416667,26.5,28.6,0,384.5656217
23619,2,G31_65_H6,19,27.02916667,26.5,28.8,0,384.5656217
23620,2,G31_65_H6,20,27.45416667,26.1,28.4,0,384.5656217
23621,2,G31_65_H6,21,26.925,25.7,28.6,0,384.5656217
23622,2,G31_65_H6,22,26.85416667,25.7,28.6,0,384.5656217
23623,2,G31_65_H6,23,27.1,25.3,28.7,0,384.5656217
23624,2,G31_65_H6,24,26.775,25.9,28.2,0,384.5656217
23625,2,G31_65_H6,25,26.22916667,25.1,28.2,0,384.5656217
23626,2,G31_65_H6,26,26.2125,24.5,27.8,0,384.5656217
23627,2,G31_65_H6,27,25.20833333,24.3,27.3,0,384.5656217
23628,2,G31_65_H6,28,24.6,23,27.1,0,384.5656217
23629,2,G31_65_H6,29,24.64166667,22.7,26,0,384.5656217
23630,2,G31_65_H6,30,24.3,22.8,26.3,0,384.5656217
23631,2,G31_65_H6,31,24.32916667,22.3,26.3,0,384.5656217
23632,2,G31_65_H6,32,24.81666667,22.5,27.1,0,384.5656217
23633,2,G31_65_H6,33,25.29583333,22.7,28.2,0,384.5656217
23634,2,G31_65_H6,34,25.6,22.6,28.9,0,384.5656217
23635,2,G31_65_H7,-1,31.4,10.5,33.7,0,350.8118421
23636,2,G31_65_H7,0,34.19166667,31.8,35.5,0,350.8118421
23637,2,G31_65_H7,1,33.9125,32.8,35.4,0,350.8118421
23638,2,G31_65_H7,2,33.31666667,32.2,34.5,0,350.8118421
23639,2,G31_65_H7,3,32.47083333,31.4,33.8,0,350.8118421
23640,2,G31_65_H7,4,31.79166667,30.7,33.1,0,350.8118421
23641,2,G31_65_H7,5,31.0375,30,32.3,0,350.8118421
23642,2,G31_65_H7,6,30.5125,29.4,31.9,0,350.8118421
23643,2,G31_65_H7,7,30.05833333,28.6,31,0,350.8118421
23644,2,G31_65_H7,8,29.25833333,28.4,30.6,0,350.8118421
23645,2,G31_65_H7,9,29.1,28.1,30.5,0,350.8118421
23646,2,G31_65_H7,10,29.05,27.6,29.9,0,350.8118421
23647,2,G31_65_H7,11,28.25833333,27.2,29.7,0,350.8118421
23648,2,G31_65_H7,12,28.3125,27.2,29.3,0,350.8118421
23649,2,G31_65_H7,13,28.64583333,27.6,29.8,0,350.8118421
23650,2,G31_65_H7,14,27.8375,26.2,29,0,350.8118421
23651,2,G31_65_H7,15,27.025,26.2,28.3,0,350.8118421
23652,2,G31_65_H7,16,27.01666667,25.9,27.9,0,350.8118421
23653,2,G31_65_H7,17,26.94583333,25.8,27.8,0,350.8118421
23654,2,G31_65_H7,18,26.475,25.2,27.8,0,350.8118421
23655,2,G31_65_H7,19,26.50833333,25,27.8,0,350.8118421
23656,2,G31_65_H7,20,26.55833333,24.8,28.1,0,350.8118421
23657,2,G31_65_H7,21,26.175,24.7,27.7,0,350.8118421
23658,2,G31_65_H7,22,26.69583333,25.1,28,0,350.8118421
23659,2,G31_65_H7,23,26.5875,24.8,28.3,0,350.8118421
23660,2,G31_65_H7,24,26.42083333,25.5,28.1,0,350.8118421
23661,2,G31_65_H7,25,25.87083333,24.3,28,0,350.8118421
23662,2,G31_65_H7,26,25.225,24,27.3,0,350.8118421
23663,2,G31_65_H7,27,24.3875,23.4,27,0,350.8118421
23664,2,G31_65_H7,28,24.30833333,22.5,26.5,0,350.8118421
23665,2,G31_65_H7,29,24.08333333,22.2,25.5,0,350.8118421
23666,2,G31_65_H7,30,23.69583333,22.3,26,0,350.8118421
23667,2,G31_65_H7,31,23.675,21.9,25.4,0,350.8118421
23668,2,G31_65_H7,32,24.32083333,22.3,27,0,350.8118421
23669,2,G31_65_H7,33,24.79583333,22,28.4,0,350.8118421
23670,2,G31_65_H7,34,25.04166667,21.6,29.3,0,350.8118421
23671,2,G31_65_H8,-1,28.1625,11.2,32.1,0,371.6901114
23672,2,G31_65_H8,0,34.29166667,31.3,35.4,0,371.6901114
23673,2,G31_65_H8,1,34.45833333,33.6,35.5,0,371.6901114
23674,2,G31_65_H8,2,33.925,33,34.8,0,371.6901114
23675,2,G31_65_H8,3,33.09583333,32.2,34.1,0,371.6901114
23676,2,G31_65_H8,4,32.2375,31.4,33.2,0,371.6901114
23677,2,G31_65_H8,5,31.62083333,30.7,32.6,0,371.6901114
23678,2,G31_65_H8,6,30.8625,29.8,32.1,0,371.6901114
23679,2,G31_65_H8,7,30.42083333,29.5,31.2,0,371.6901114
23680,2,G31_65_H8,8,29.99583333,29.1,31,0,371.6901114
23681,2,G31_65_H8,9,29.625,28.6,30.8,0,371.6901114
23682,2,G31_65_H8,10,29.30833333,28.3,30.1,0,371.6901114
23683,2,G31_65_H8,11,28.91666667,27.9,29.8,0,371.6901114
23684,2,G31_65_H8,12,28.55,27.8,29.4,0,371.6901114
23685,2,G31_65_H8,13,28.78333333,27.9,29.5,0,371.6901114
23686,2,G31_65_H8,14,28.24166667,27,29.3,0,371.6901114
23687,2,G31_65_H8,15,27.5625,27,28.5,0,371.6901114
23688,2,G31_65_H8,16,27.74583333,26.9,28.5,0,371.6901114
23689,2,G31_65_H8,17,27.225,26.5,28.7,0,371.6901114
23690,2,G31_65_H8,18,27.28333333,26,28.5,0,371.6901114
23691,2,G31_65_H8,19,27.275,26.6,28.7,0,371.6901114
23692,2,G31_65_H8,20,27.6125,26.3,28.7,0,371.6901114
23693,2,G31_65_H8,21,27.15416667,26.3,28.7,0,371.6901114
23694,2,G31_65_H8,22,27.07083333,26,28.7,0,371.6901114
23695,2,G31_65_H8,23,27.2125,25.6,28.6,0,371.6901114
23696,2,G31_65_H8,24,27.27916667,26.2,28.5,0,371.6901114
23697,2,G31_65_H8,25,26.60416667,25.7,28.1,0,371.6901114
23698,2,G31_65_H8,26,26.0125,24.9,28,0,371.6901114
23699,2,G31_65_H8,27,25.72083333,24.6,27.8,0,371.6901114
23700,2,G31_65_H8,28,25.13333333,23.5,27.2,0,371.6901114
23701,2,G31_65_H8,29,25.05416667,23.2,26.3,0,371.6901114
23702,2,G31_65_H8,30,24.62083333,23.1,26.6,0,371.6901114
23703,2,G31_65_H8,31,24.41666667,22.7,26.3,0,371.6901114
23704,2,G31_65_H8,32,25.02916667,23,27.3,0,371.6901114
23705,2,G31_65_H8,33,25.4625,22.9,28.6,0,371.6901114
23706,2,G31_65_H8,34,25.85833333,22.9,29.1,0,371.6901114
23707,2,G32_64_H1,-2,30.4,10.8,34.1,1,400.3346739
23708,2,G32_64_H1,-1,33.45416667,28.3,35.5,1,400.3346739
23709,2,G32_64_H1,0,34.55,31.5,35.5,1,400.3346739
23710,2,G32_64_H1,1,34.35,32.6,35.5,1,400.3346739
23711,2,G32_64_H1,2,33.17916667,31.4,35.4,1,400.3346739
23712,2,G32_64_H1,3,32.06666667,30.6,33.6,1,400.3346739
23713,2,G32_64_H1,4,31.03333333,29.5,32.9,1,400.3346739
23714,2,G32_64_H1,5,30.01666667,28.6,32.1,1,400.3346739
23715,2,G32_64_H1,6,29.15833333,28,30.5,1,400.3346739
23716,2,G32_64_H1,7,28.60416667,27.4,30,1,400.3346739
23717,2,G32_64_H1,8,28.09583333,27.2,29.6,1,400.3346739
23718,2,G32_64_H1,9,27.60416667,26.6,29.1,1,400.3346739
23719,2,G32_64_H1,10,27.175,26.2,28.8,1,400.3346739
23720,2,G32_64_H1,11,26.70833333,25.4,28.2,1,400.3346739
23721,2,G32_64_H1,12,26.10833333,24.5,27.6,1,400.3346739
23722,2,G32_64_H1,13,25.975,24.2,27.4,1,400.3346739
23723,2,G32_64_H1,14,26.3,24,27.3,1,400.3346739
23724,2,G32_64_H1,15,26.02083333,24.2,27.1,1,400.3346739
23725,2,G32_64_H1,16,26.25416667,23.4,28,1,400.3346739
23726,2,G32_64_H1,17,26.40416667,23.8,28.1,1,400.3346739
23727,2,G32_64_H1,18,26.74583333,24.8,29.5,1,400.3346739
23728,2,G32_64_H1,19,25.60833333,24.3,28.1,1,400.3346739
23729,2,G32_64_H1,20,25.00833333,23.6,26.9,1,400.3346739
23730,2,G32_64_H1,21,25.94166667,23.8,27,1,400.3346739
23731,2,G32_64_H1,22,24.65416667,23.4,26.8,1,400.3346739
23732,2,G32_64_H1,23,24.75833333,23.2,26.7,1,400.3346739
23733,2,G32_64_H1,24,25.025,23.3,27.1,1,400.3346739
23734,2,G32_64_H1,25,25.40416667,23,27.7,1,400.3346739
23735,2,G32_64_H1,26,25.76666667,23.3,27.7,1,400.3346739
23736,2,G32_64_H1,27,25.91666667,23.7,28.2,1,400.3346739
23737,2,G32_64_H1,28,25.72083333,23.4,28.3,1,400.3346739
23738,2,G32_64_H1,29,25.2,23.8,27.2,1,400.3346739
23739,2,G32_64_H1,30,24.1875,23.3,25.9,1,400.3346739
23740,2,G32_64_H1,31,24.25833333,22.5,25.7,1,400.3346739
23741,2,G32_64_H1,32,23.65,21.9,25.3,1,400.3346739
23742,2,G32_64_H1,33,23.51666667,21.5,24.9,1,400.3346739
23743,2,G32_64_H1,34,23.4875,21.4,25.5,1,400.3346739
23744,2,G32_64_H10,-2,33.25,29.9,35,0,368.6213008
23745,2,G32_64_H10,-1,34.14583333,31.7,35.5,0,368.6213008
23746,2,G32_64_H10,0,34.49583333,30,35.5,0,368.6213008
23747,2,G32_64_H10,1,33.6125,32.2,35.3,0,368.6213008
23748,2,G32_64_H10,2,33.28333333,31.1,35.2,0,368.6213008
23749,2,G32_64_H10,3,31.91666667,30.6,34,0,368.6213008
23750,2,G32_64_H10,4,31.1625,29.7,32.5,0,368.6213008
23751,2,G32_64_H10,5,30.16666667,28.4,31.9,0,368.6213008
23752,2,G32_64_H10,6,29.49583333,28,31.2,0,368.6213008
23753,2,G32_64_H10,7,28.77916667,27.7,30,0,368.6213008
23754,2,G32_64_H10,8,28.18333333,27.1,29.6,0,368.6213008
23755,2,G32_64_H10,9,27.95,27.1,29.2,0,368.6213008
23756,2,G32_64_H10,10,27.55416667,26,29,0,368.6213008
23757,2,G32_64_H10,11,26.93333333,25.7,28.5,0,368.6213008
23758,2,G32_64_H10,12,26.74583333,25.5,28.5,0,368.6213008
23759,2,G32_64_H10,13,26.17916667,25.2,27.9,0,368.6213008
23760,2,G32_64_H10,14,26.45416667,25,28.2,0,368.6213008
23761,2,G32_64_H10,15,26.7125,24.6,28.4,0,368.6213008
23762,2,G32_64_H10,16,27.15,25.7,29,0,368.6213008
23763,2,G32_64_H10,17,26.6625,24.9,28.3,0,368.6213008
23764,2,G32_64_H10,18,26.14583333,24.7,27.4,0,368.6213008
23765,2,G32_64_H10,19,25.48333333,24.5,27.8,0,368.6213008
23766,2,G32_64_H10,20,26.53333333,24.3,27.6,0,368.6213008
23767,2,G32_64_H10,21,26.04166667,24.2,27.2,0,368.6213008
23768,2,G32_64_H10,22,25.39166667,23.9,27.1,0,368.6213008
23769,2,G32_64_H10,23,26.2625,23.8,27.6,0,368.6213008
23770,2,G32_64_H10,24,26.325,24.3,27.7,0,368.6213008
23771,2,G32_64_H10,25,26.69166667,24.6,28.2,0,368.6213008
23772,2,G32_64_H10,26,25.98333333,24.3,28,0,368.6213008
23773,2,G32_64_H10,27,25.525,24.6,27.2,0,368.6213008
23774,2,G32_64_H10,28,25.3125,23.8,26.4,0,368.6213008
23775,2,G32_64_H10,29,24.81666667,23.4,26.3,0,368.6213008
23776,2,G32_64_H10,30,24.45,23.2,26.1,0,368.6213008
23777,2,G32_64_H10,31,24.84166667,22.5,25.7,0,368.6213008
23778,2,G32_64_H10,32,24.625,22.7,26,0,368.6213008
23779,2,G32_64_H10,33,23.78333333,21.8,25.3,0,368.6213008
23780,2,G32_64_H10,34,24.26666667,21.7,26.2,0,368.6213008
23781,2,G32_64_H11,15,26.95384615,26.2,28.8,0,374.4873173
23782,2,G32_64_H11,16,27.0625,25.9,28.1,0,374.4873173
23783,2,G32_64_H11,17,26.43333333,25.4,27.8,0,374.4873173
23784,2,G32_64_H11,18,26.06666667,25.1,27.8,0,374.4873173
23785,2,G32_64_H11,19,26.35416667,24.5,27.4,0,374.4873173
23786,2,G32_64_H11,20,26.5125,24.6,27.4,0,374.4873173
23787,2,G32_64_H11,21,26.7875,24.5,28,0,374.4873173
23788,2,G32_64_H11,22,26.50416667,24.8,28,0,374.4873173
23789,2,G32_64_H11,23,26.79583333,24.9,28.9,0,374.4873173
23790,2,G32_64_H11,24,26.525,24.6,28.9,0,374.4873173
23791,2,G32_64_H11,25,26.2875,25,28.5,0,374.4873173
23792,2,G32_64_H11,26,26.12916667,24.9,27.7,0,374.4873173
23793,2,G32_64_H11,27,26.14583333,24.6,27.9,0,374.4873173
23794,2,G32_64_H11,28,25.56666667,24.5,27.3,0,374.4873173
23795,2,G32_64_H11,29,25.60833333,23.2,26.7,0,374.4873173
23796,2,G32_64_H11,30,25.01666667,23.3,27,0,374.4873173
23797,2,G32_64_H11,31,25.18333333,23.1,26.9,0,374.4873173
23798,2,G32_64_H11,32,25.0625,23,27,0,374.4873173
23799,2,G32_64_H12,14,27.95,26.3,28.9,0,387.4090085
23800,2,G32_64_H12,15,27.4625,25.9,28.5,0,387.4090085
23801,2,G32_64_H12,16,26.8125,25.5,28.2,0,387.4090085
23802,2,G32_64_H12,17,26.6375,25.3,28.2,0,387.4090085
23803,2,G32_64_H12,18,26.50416667,24.4,27.6,0,387.4090085
23804,2,G32_64_H12,19,25.97916667,24,27.2,0,387.4090085
23805,2,G32_64_H12,20,25.79166667,24.3,27.3,0,387.4090085
23806,2,G32_64_H12,21,26.1875,24.4,28,0,387.4090085
23807,2,G32_64_H12,22,26.42916667,24.7,28.1,0,387.4090085
23808,2,G32_64_H12,23,27.15416667,25,28.7,0,387.4090085
23809,2,G32_64_H12,24,26.32083333,24.2,28.8,0,387.4090085
23810,2,G32_64_H12,25,26.53333333,24.7,28.1,0,387.4090085
23811,2,G32_64_H12,26,25.92083333,24.8,27.4,0,387.4090085
23812,2,G32_64_H12,27,25.89166667,24.6,27.7,0,387.4090085
23813,2,G32_64_H12,28,26.44166667,24.3,27.6,0,387.4090085
23814,2,G32_64_H12,29,24.72916667,23.4,27.1,0,387.4090085
23815,2,G32_64_H12,30,25.47916667,23.3,27.1,0,387.4090085
23816,2,G32_64_H12,31,25.30416667,23.2,26.9,0,387.4090085
23817,2,G32_64_H12,32,25.21666667,23,27.2,0,387.4090085
23818,2,G32_64_H12,33,25.52916667,22.6,27.5,0,387.4090085
23819,2,G32_64_H13,14,28.00833333,26.2,29.6,0,377.4825561
23820,2,G32_64_H13,15,27.34166667,25.8,28.8,0,377.4825561
23821,2,G32_64_H13,16,26.4375,25.5,27.8,0,377.4825561
23822,2,G32_64_H13,17,26.475,25.3,27.9,0,377.4825561
23823,2,G32_64_H13,18,26.29583333,24.6,27.3,0,377.4825561
23824,2,G32_64_H13,19,26.4125,24.6,27.7,0,377.4825561
23825,2,G32_64_H13,20,25.86666667,24.5,27.2,0,377.4825561
23826,2,G32_64_H13,21,26.35416667,24.5,28.7,0,377.4825561
23827,2,G32_64_H13,22,27.3875,25,28.9,0,377.4825561
23828,2,G32_64_H13,23,27.575,25.3,29.8,0,377.4825561
23829,2,G32_64_H13,24,26.85833333,25,29.5,0,377.4825561
23830,2,G32_64_H13,25,26.19166667,24.9,28.5,0,377.4825561
23831,2,G32_64_H13,26,25.77916667,24.7,27,0,377.4825561
23832,2,G32_64_H13,27,26.19583333,24.4,27.1,0,377.4825561
23833,2,G32_64_H13,28,25.75416667,23.6,26.7,0,377.4825561
23834,2,G32_64_H13,29,24.54583333,22.9,26.1,0,377.4825561
23835,2,G32_64_H13,30,24.80416667,22.8,27,0,377.4825561
23836,2,G32_64_H13,31,24.21666667,22.4,26.7,0,377.4825561
23837,2,G32_64_H13,32,24.28333333,22.2,27,0,377.4825561
23838,2,G32_64_H13,33,24.80416667,21.9,27.7,0,377.4825561
23839,2,G32_64_H13,34,24.37916667,21.2,28.1,0,377.4825561
23840,2,G32_64_H14,-2,29.3,12.9,34,0,391.2180889
23841,2,G32_64_H14,-1,33.02916667,31.3,35.5,0,391.2180889
23842,2,G32_64_H14,0,33.975,30.3,35.5,0,391.2180889
23843,2,G32_64_H14,1,33.99166667,32.1,35.5,0,391.2180889
23844,2,G32_64_H14,2,32.775,31.1,35.3,0,391.2180889
23845,2,G32_64_H14,3,31.6,30.3,33.7,0,391.2180889
23846,2,G32_64_H14,4,30.7875,29.2,32.4,0,391.2180889
23847,2,G32_64_H14,5,30.175,28.6,31.3,0,391.2180889
23848,2,G32_64_H14,6,29.37916667,27.9,30.5,0,391.2180889
23849,2,G32_64_H14,7,28.92916667,27.3,30.2,0,391.2180889
23850,2,G32_64_H14,8,28.52083333,27,29.9,0,391.2180889
23851,2,G32_64_H14,9,28.25416667,26.8,29.1,0,391.2180889
23852,2,G32_64_H14,10,27.45833333,26.2,28.9,0,391.2180889
23853,2,G32_64_H14,11,26.89583333,25.7,28.9,0,391.2180889
23854,2,G32_64_H14,12,26.74166667,25,28.2,0,391.2180889
23855,2,G32_64_H14,13,25.95416667,24.5,27.8,0,391.2180889
23856,2,G32_64_H14,14,26.125,24.4,27.4,0,391.2180889
23857,2,G32_64_H14,15,26.19583333,24.1,27.4,0,391.2180889
23858,2,G32_64_H14,16,26.21666667,24.1,28,0,391.2180889
23859,2,G32_64_H14,17,26.47916667,24.3,28.3,0,391.2180889
23860,2,G32_64_H14,18,27.0125,25,29.2,0,391.2180889
23861,2,G32_64_H14,19,26.29583333,24.7,28.3,0,391.2180889
23862,2,G32_64_H14,20,25.45416667,24.2,27.1,0,391.2180889
23863,2,G32_64_H14,21,25.65,23.9,27.1,0,391.2180889
23864,2,G32_64_H14,22,25.74166667,23.7,26.7,0,391.2180889
23865,2,G32_64_H14,23,25.55416667,23.5,27.1,0,391.2180889
23866,2,G32_64_H14,24,25.40833333,23.8,27.5,0,391.2180889
23867,2,G32_64_H14,25,26.01666667,24,28.1,0,391.2180889
23868,2,G32_64_H14,26,26.20416667,24.4,28.3,0,391.2180889
23869,2,G32_64_H14,27,26.60833333,24.8,28.9,0,391.2180889
23870,2,G32_64_H14,28,26.60833333,24.3,28.6,0,391.2180889
23871,2,G32_64_H14,29,26.175,25.1,27.8,0,391.2180889
23872,2,G32_64_H14,30,25.35833333,24.2,26.8,0,391.2180889
23873,2,G32_64_H14,31,24.9625,23.4,26.7,0,391.2180889
23874,2,G32_64_H14,32,24.27916667,22.5,25.8,0,391.2180889
23875,2,G32_64_H14,33,24.19583333,21.8,25.7,0,391.2180889
23876,2,G32_64_H14,34,24.26666667,22.2,26.8,0,391.2180889
23877,2,G32_64_H14,35,23.45,21.3,26.6,0,391.2180889
23878,2,G32_64_H15,-2,29.43636364,13.3,33.8,0,368.5459387
23879,2,G32_64_H15,-1,33.00833333,29.6,35.2,0,368.5459387
23880,2,G32_64_H15,0,34.34166667,29.7,35.5,0,368.5459387
23881,2,G32_64_H15,1,33.91666667,32.1,35.5,0,368.5459387
23882,2,G32_64_H15,2,32.84166667,31.1,34.5,0,368.5459387
23883,2,G32_64_H15,3,31.59166667,30.3,32.9,0,368.5459387
23884,2,G32_64_H15,4,30.675,29.1,32.4,0,368.5459387
23885,2,G32_64_H15,5,30.0375,28.8,31.8,0,368.5459387
23886,2,G32_64_H15,6,29.3625,28,30.8,0,368.5459387
23887,2,G32_64_H15,7,28.90833333,27.3,29.9,0,368.5459387
23888,2,G32_64_H15,8,28.58333333,27.4,29.5,0,368.5459387
23889,2,G32_64_H15,9,28.3,26.9,29,0,368.5459387
23890,2,G32_64_H15,10,27.5625,26.3,28.6,0,368.5459387
23891,2,G32_64_H15,11,26.94166667,25.7,28.4,0,368.5459387
23892,2,G32_64_H15,12,26.46666667,25.2,27.9,0,368.5459387
23893,2,G32_64_H15,13,25.91666667,24.7,27.3,0,368.5459387
23894,2,G32_64_H15,14,25.95,24.8,27.4,0,368.5459387
23895,2,G32_64_H15,15,25.68333333,24.7,27.2,0,368.5459387
23896,2,G32_64_H15,16,26.07916667,24.2,28,0,368.5459387
23897,2,G32_64_H15,17,26.4375,24.6,28.4,0,368.5459387
23898,2,G32_64_H15,18,27.3625,26,29.3,0,368.5459387
23899,2,G32_64_H15,19,26.475,24.7,28.4,0,368.5459387
23900,2,G32_64_H15,20,25.45833333,24.2,26.7,0,368.5459387
23901,2,G32_64_H15,21,25.25833333,24.4,26.9,0,368.5459387
23902,2,G32_64_H15,22,25.82916667,24.1,27.1,0,368.5459387
23903,2,G32_64_H15,23,25.79166667,24,26.8,0,368.5459387
23904,2,G32_64_H15,24,25.67083333,23.9,27.2,0,368.5459387
23905,2,G32_64_H15,25,25.95416667,24.2,28,0,368.5459387
23906,2,G32_64_H15,26,26.31666667,24.6,28.4,0,368.5459387
23907,2,G32_64_H15,27,26.8625,25.4,28.7,0,368.5459387
23908,2,G32_64_H15,28,26.54166667,24.7,28.7,0,368.5459387
23909,2,G32_64_H15,29,25.925,24.8,27.5,0,368.5459387
23910,2,G32_64_H15,30,25.37083333,24.3,27.4,0,368.5459387
23911,2,G32_64_H15,31,25.41666667,23.8,26.9,0,368.5459387
23912,2,G32_64_H15,32,24.6625,23.3,26.3,0,368.5459387
23913,2,G32_64_H15,33,23.69583333,22,25.8,0,368.5459387
23914,2,G32_64_H15,34,23.975,21.9,26.1,0,368.5459387
23915,2,G32_64_H15,35,23.625,21.7,25.1,0,368.5459387
23916,2,G32_64_H16,-2,31.22727273,14.2,33.8,0,377.9493786
23917,2,G32_64_H16,-1,32.94583333,28.2,34.3,0,377.9493786
23918,2,G32_64_H16,0,33.5375,28.9,35.5,0,377.9493786
23919,2,G32_64_H16,1,33.525,31.7,34.8,0,377.9493786
23920,2,G32_64_H16,2,32.52916667,30.9,33.7,0,377.9493786
23921,2,G32_64_H16,3,31.6125,29.9,33,0,377.9493786
23922,2,G32_64_H16,4,30.55,29.1,31.9,0,377.9493786
23923,2,G32_64_H16,5,30.15,28.4,31.4,0,377.9493786
23924,2,G32_64_H16,6,29.24166667,27.3,30.9,0,377.9493786
23925,2,G32_64_H16,7,28.525,26.9,29.8,0,377.9493786
