DOCdate,DOCAmount,HouseArea,Density,BirdsVariety,HESource,HEAge,Age,Harveststatus,EstimatedSlaughterDate ,FarmName,FarmSupervisor,HouseAmount,Batch,eef_flg,eef
"03.2024-11-17,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"01.2024-12-17,2024-..","04.2024-12-17,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),1,396.317160141328
"03.2024-11-17,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"01.2024-12-17,2024-..","04.2024-12-17,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,361.4155919667398
"03.2024-11-17,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","04.2024-12-17,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,310.68886797678766
"03.2024-11-17,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"01.2024-12-17,2024-..","04.2024-12-17,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,360.8722928780943
"03.2024-11-17,2024-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..",00.L7,00.[-inf ~ 58),03.[38.0 ~ inf),"01.2024-12-17,2024-..","04.2024-12-17,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,267.7488945309642
"02.2024-11-04,2024-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..",00.L7,01.[58 ~ inf),03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,279.7358130919889
"02.2024-11-04,2024-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","04.下朱溪一,樟树后,洋坑,牛苦坑,..",01.[58 ~ inf),03.[38.0 ~ inf),"02.2024-12-11,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,315.3400651969293
"02.2024-11-04,2024-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","04.下朱溪一,樟树后,洋坑,牛苦坑,..",01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,252.5802616857285
"02.2024-11-04,2024-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","06.下朱溪二,L7Plus,元岱二,..",01.[58 ~ inf),03.[38.0 ~ inf),"02.2024-12-11,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,345.92039278606194
"02.2024-11-04,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",01.[58 ~ inf),03.[38.0 ~ inf),"00.2025-01-09,2025-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,350.8505783515076
"02.2024-11-04,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",01.[58 ~ inf),03.[38.0 ~ inf),"00.2025-01-09,2025-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,345.6183100258896
"02.2024-11-04,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,05.L1,00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,329.8691356770304
"02.2024-11-04,2024-..",01.[26400.0 ~ 27300.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,05.L1,00.[-inf ~ 58),01.[36.0 ~ 37.0),"01.2024-12-17,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),07.[65 ~ 67),0,371.09916120924
"07.2024-11-27,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"08.2025-03-19,2025-..","06.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),1,395.25288827600616
"05.2025-01-06,2025-..",00.[-inf ~ 26400.0),00.[-inf ~ 1632.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","06.下朱溪二,L7Plus,元岱二,..",00.[-inf ~ 58),03.[38.0 ~ inf),"06.2024-12-07,2025-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,380.67916633754857
"07.2024-11-27,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"09.2024-12-06,2025-..","06.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,381.0222096729976
"07.2024-11-27,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"09.2024-12-06,2025-..","06.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),1,393.101605753374
"07.2024-11-27,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"09.2024-12-06,2025-..","06.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,369.59787138169
"07.2024-11-27,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..",05.L1,01.[58 ~ inf),03.[38.0 ~ inf),"09.2024-12-06,2025-..","06.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,341.9281103649932
"05.2025-01-06,2025-..",01.[26400.0 ~ 27300.0),03.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","06.下朱溪二,L7Plus,元岱二,..",00.[-inf ~ 58),03.[38.0 ~ inf),"06.2024-12-07,2025-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),1,420.7948272862372
"05.2025-01-06,2025-..",01.[26400.0 ~ 27300.0),03.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","06.下朱溪二,L7Plus,元岱二,..",00.[-inf ~ 58),03.[38.0 ~ inf),"06.2024-12-07,2025-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,377.0225683571946
"05.2025-01-06,2025-..",01.[26400.0 ~ 27300.0),03.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","06.下朱溪二,L7Plus,元岱二,..",00.[-inf ~ 58),03.[38.0 ~ inf),"06.2024-12-07,2025-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,349.9915644044779
"05.2025-01-06,2025-..",01.[26400.0 ~ 27300.0),03.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","06.下朱溪二,L7Plus,元岱二,..",00.[-inf ~ 58),03.[38.0 ~ inf),"06.2024-12-07,2025-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,375.0038523368236
"05.2025-01-06,2025-..",01.[26400.0 ~ 27300.0),03.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"06.2024-12-07,2025-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,383.3042145524056
"05.2025-01-06,2025-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"06.2024-12-07,2025-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,365.3788167539998
"05.2025-01-06,2025-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"06.2024-12-07,2025-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),1,397.7694275342211
"05.2025-01-06,2025-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"06.2024-12-07,2025-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,378.9925908465118
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,372.4298710008108
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,316.6907876160864
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,305.0531444285032
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,338.5702110150249
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,333.20342919211174
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,381.01166982985
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","02.L5,L4",00.[-inf ~ 58),00.[-inf ~ 36.0),"09.2024-12-06,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,327.43308204947607
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),01.[1632.0 ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),07.[65 ~ 67),0,387.25752231374105
"04.2024-10-25,2025-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..",00.L7,01.[58 ~ inf),03.[38.0 ~ inf),"01.2024-12-17,2024-..","04.2024-12-17,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,288.8352413710325
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,377.3913693351533
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),03.[38.0 ~ inf),"01.2024-12-17,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,362.2384143481342
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,05.L1,01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,361.33522547622687
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,05.L1,01.[58 ~ inf),03.[38.0 ~ inf),"01.2024-12-17,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,338.820502241953
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..",00.L7,01.[58 ~ inf),03.[38.0 ~ inf),"01.2024-12-17,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,281.4069521022446
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..",00.L7,01.[58 ~ inf),03.[38.0 ~ inf),"01.2024-12-17,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,300.2498923758079
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..",00.L7,01.[58 ~ inf),03.[38.0 ~ inf),"01.2024-12-17,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,325.6989695466516
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,331.79815207791535
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,323.1306940153558
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,301.70865373380275
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,303.1756209203721
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,327.6385914686717
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,296.66298160714564
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,292.5209985424133
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,356.5927292139617
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,365.362830192354
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,348.53717565888365
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"02.2024-12-11,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,361.3409445440477
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..",00.L7,01.[58 ~ inf),03.[38.0 ~ inf),"02.2024-12-11,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,334.7059543171531
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..",00.L7,01.[58 ~ inf),03.[38.0 ~ inf),"02.2024-12-11,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,344.957863244117
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..",00.L7,01.[58 ~ inf),03.[38.0 ~ inf),"02.2024-12-11,2024-..","03.2024-12-13,2024-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),05.[62 ~ 63),0,314.8360819853036
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,05.L1,01.[58 ~ inf),03.[38.0 ~ inf),"03.2024-12-25,2025-..","01.2025-03-07,2025-..","02.G11,G17","02.张明明,史成志,高阳阳,丁家宝,..",00.[-inf ~ 10.0),10.[70 ~ inf),0,344.15711893754656
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,05.L1,01.[58 ~ inf),03.[38.0 ~ inf),"03.2024-12-25,2025-..","01.2025-03-07,2025-..","02.G11,G17","02.张明明,史成志,高阳阳,丁家宝,..",00.[-inf ~ 10.0),10.[70 ~ inf),0,343.06464349511174
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,05.L1,01.[58 ~ inf),03.[38.0 ~ inf),"03.2024-12-25,2025-..","01.2025-03-07,2025-..","02.G11,G17","02.张明明,史成志,高阳阳,丁家宝,..",00.[-inf ~ 10.0),10.[70 ~ inf),0,331.6804071842865
"04.2024-10-25,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"03.2024-12-25,2025-..","04.2024-12-17,2025-..","02.G11,G17","02.张明明,史成志,高阳阳,丁家宝,..",00.[-inf ~ 10.0),10.[70 ~ inf),0,281.0003967797288
"04.2024-10-25,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"03.2024-12-25,2025-..","04.2024-12-17,2025-..","02.G11,G17","02.张明明,史成志,高阳阳,丁家宝,..",00.[-inf ~ 10.0),10.[70 ~ inf),0,354.07698175592725
"04.2024-10-25,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"01.2024-12-17,2024-..","04.2024-12-17,2025-..","02.G11,G17","02.张明明,史成志,高阳阳,丁家宝,..",00.[-inf ~ 10.0),10.[70 ~ inf),0,386.4598601753934
"04.2024-10-25,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"02.L5,L4",00.[-inf ~ 58),03.[38.0 ~ inf),"01.2024-12-17,2024-..","04.2024-12-17,2025-..","02.G11,G17","02.张明明,史成志,高阳阳,丁家宝,..",00.[-inf ~ 10.0),10.[70 ~ inf),1,401.4643501634332
"04.2024-10-25,2025-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..",00.L7,00.[-inf ~ 58),02.[37.0 ~ 38.0),"03.2024-12-25,2025-..","04.2024-12-17,2025-..","02.G11,G17","02.张明明,史成志,高阳阳,丁家宝,..",00.[-inf ~ 10.0),10.[70 ~ inf),0,354.9653607371436
"04.2024-10-25,2025-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..",00.L7,00.[-inf ~ 58),03.[38.0 ~ inf),"01.2024-12-17,2024-..","04.2024-12-17,2025-..","02.G11,G17","02.张明明,史成志,高阳阳,丁家宝,..",00.[-inf ~ 10.0),10.[70 ~ inf),0,315.8117941592308
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),03.[38.0 ~ inf),"02.2024-12-11,2024-..","02.2025-02-12,2025-..","02.G11,G17","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),08.[67 ~ 68),0,309.09075932109573
