DOCdate,DOCAmount,HouseArea,Density,BirdsVariety,HESource,HEAge,Age,Harveststatus,EstimatedSlaughterDate ,FarmName,FarmSupervisor,HouseAmount,Batch,eef_flg,eef
"02.2024-11-17,2024-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","03.46.0,27.0,30.0,5..",02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","03.2025-01-21,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,275.7992374444681
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,297.42318951857754
"01.2025-01-15,2025-..",01.[26400.0 ~ 27300.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.下朱溪一,樟树后,洋坑,牛苦坑,..","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,386.0584954504813
"00.2024-11-01,2024-..",04.[36800.0 ~ inf),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,286.2050168037499
"00.2024-11-01,2024-..",04.[36800.0 ~ inf),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,311.28188752074124
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,324.28825191367144
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,308.32271899860285
"01.2025-01-15,2025-..",04.[36800.0 ~ inf),04.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","03.46.0,27.0,30.0,5..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,359.9047096488513
"01.2025-01-15,2025-..",04.[36800.0 ~ inf),04.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,334.2683737935359
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","03.46.0,27.0,30.0,5..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,282.7241428318287
"02.2024-11-17,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,246.66920078187715
"02.2024-11-17,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,343.832151353997
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,283.5588158960111
"02.2024-11-17,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),1,396.317160141328
"02.2024-11-17,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,361.4155919667398
"02.2024-11-17,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"01.L5,L4,大岗垅平,L3","02.48W,37W,47W,38W,..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,310.68886797678766
"02.2024-11-17,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"01.L5,L4,大岗垅平,L3","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,360.8722928780943
"02.2024-11-17,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,267.7488945309642
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","03.46.0,27.0,30.0,5..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,279.7358130919889
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,315.3400651969293
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,252.5802616857285
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,345.92039278606194
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,350.8505783515076
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,345.6183100258896
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.下朱溪一,樟树后,洋坑,牛苦坑,..","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,329.8691356770304
"01.2025-01-15,2025-..",01.[26400.0 ~ 27300.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.下朱溪一,樟树后,洋坑,牛苦坑,..","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,371.09916120924
"04.2024-11-27,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","02.48W,37W,47W,38W,..",02.[37.0 ~ 38.0),"04.2025-03-19,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),1,395.25288827600616
"02.2024-11-17,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,380.67916633754857
"04.2024-11-27,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,381.0222096729976
"04.2024-11-27,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),1,393.101605753374
"04.2024-11-27,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,369.59787138169
"04.2024-11-27,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","03.46.0,27.0,30.0,5..",03.[38.0 ~ inf),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,341.9281103649932
"02.2024-11-17,2024-..",01.[26400.0 ~ 27300.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),1,420.7948272862372
"02.2024-11-17,2024-..",01.[26400.0 ~ 27300.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,377.0225683571946
"02.2024-11-17,2024-..",01.[26400.0 ~ 27300.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,349.9915644044779
"02.2024-11-17,2024-..",01.[26400.0 ~ 27300.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,375.0038523368236
"02.2024-11-17,2024-..",01.[26400.0 ~ 27300.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","03.46.0,27.0,30.0,5..",03.[38.0 ~ inf),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,383.3042145524056
"02.2024-11-17,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","03.46.0,27.0,30.0,5..",03.[38.0 ~ inf),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,365.3788167539998
"02.2024-11-17,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","03.46.0,27.0,30.0,5..",03.[38.0 ~ inf),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),1,397.7694275342211
"02.2024-11-17,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","03.46.0,27.0,30.0,5..",03.[38.0 ~ inf),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,378.9925908465118
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,372.4298710008108
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,316.6907876160864
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,305.0531444285032
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,338.5702110150249
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,333.20342919211174
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,381.01166982985
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","02.48W,37W,47W,38W,..",00.[-inf ~ 36.0),"05.2024-12-06,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,327.43308204947607
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,387.25752231374105
"02.2024-11-17,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","03.46.0,27.0,30.0,5..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,288.8352413710325
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,377.3913693351533
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,362.2384143481342
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.下朱溪一,樟树后,洋坑,牛苦坑,..","02.48W,37W,47W,38W,..",02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,361.33522547622687
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.下朱溪一,樟树后,洋坑,牛苦坑,..","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,338.820502241953
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,281.4069521022446
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,300.2498923758079
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,325.6989695466516
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,331.79815207791535
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,323.1306940153558
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,301.70865373380275
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,303.1756209203721
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,327.6385914686717
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,296.66298160714564
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",03.[38.0 ~ inf),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,292.5209985424133
